,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p39093,0.51947967730105,0.05989870294330653,0.22093011009389985,1.6512221300648292e-05,0.006154406725178961,1.1995167332997856e-08,0.18414508101896687,0.007874323961126568,0.0015011737400031156
p39039,0.6721509208606519,0.12058030728756362,0.08365516694030313,6.723538534054672e-05,0.002335268512186193,4.6986950818987474e-08,0.08252766842803216,0.0336601217318562,0.0050232638671155435
p39009,0.3588828552637629,0.18778053068684367,0.14807959725022848,7.688992670392324e-06,0.0034176227377350787,4.059130861588642e-09,0.29452467600501425,0.004886731900134158,0.0024202931044802257
p39081,0.33145516866784164,0.05920765352933277,0.29121312641151137,4.20401193804452e-06,0.007645072108310976,2.8238139508629777e-09,0.3075964057406331,0.002050976102429983,0.00082739060418811
p39143,0.5966349211789863,0.0894369934158395,0.15059122281449705,3.0593853757960186e-05,0.004203229763221169,2.1795324935313912e-08,0.14147035063013927,0.01495384439188401,0.002678822156349742
p39113,0.4872802445993347,0.2923322960803789,0.06412285740655169,3.655729716025002e-05,0.0015967528261050603,1.897297186198884e-08,0.1275532207167662,0.019224963535063453,0.007853088565667804
p39011,0.5894568493481641,0.18789106651202686,0.08312074065412862,4.7181006449817386e-05,0.0022518939583195574,2.8781860388707804e-08,0.10906296495307338,0.0220166112320901,0.006152663553887182
p39055,0.43406894893126224,0.04145213740430019,0.3073617388496886,8.53914330948982e-06,0.008546458771950153,6.310646420507925e-09,0.20374841334750732,0.003993983329059344,0.0008197739122762127
p39061,0.414917124947588,0.38657219630253703,0.045083517927405975,3.280573724286278e-05,0.00105839215924271,1.7004297585277727e-08,0.12158690428692567,0.02114177286959687,0.009607268765163353
p39075,0.4469578545898254,0.09822410856735622,0.21255356522986787,1.0696926879767568e-05,0.005708431157121491,7.120456362641062e-09,0.22954601008182657,0.005221004685544734,0.0017783216411217913
p39029,0.34343754243713914,0.04877717437376425,0.2995771886763208,4.6616865491212485e-06,0.008206372432733531,3.317062181980978e-09,0.29693668473569834,0.0023147415769993315,0.0007456307637331211
p39019,0.36350558132724087,0.06413548239307665,0.26971721422205575,5.604040959681898e-06,0.007233999889616019,3.8627941578102105e-09,0.2916457846841351,0.002774771500361057,0.0009815580797606883
p39013,0.3418814668697963,0.08187560856402516,0.26585771291810195,4.661615790298205e-06,0.006572784699613046,2.8958880040905167e-09,0.30041212584514465,0.0023091815840238237,0.001086455007616693
p39141,0.40632123999139763,0.25500915389395,0.09926095820268602,1.489205145200991e-05,0.002307372816620915,7.533464140256069e-09,0.2233043754778301,0.009346467708846787,0.004435532323752482
p39167,0.34040877012679827,0.1335331085378491,0.19180549809575495,5.566081649592234e-06,0.004428767174190781,3.0694607915690184e-09,0.32473393043422843,0.003393423494866547,0.0016909329852014105
p39097,0.4872715225839175,0.2115794245248972,0.10380173765799991,2.331849833313319e-05,0.002608065081612291,1.2878059474021913e-08,0.17795611632709504,0.011772968592379848,0.00498683385570564
p39065,0.5794864422701319,0.1596479295730901,0.11036453215216921,3.483101468773712e-05,0.0030063371383656926,2.2175860274419403e-08,0.12617582399206423,0.01669162690112064,0.004592454782510365
p39025,0.40254064121836747,0.36797398253926483,0.05223704618408285,2.5278010239377282e-05,0.0012104652523354823,1.3443511967029627e-08,0.15028124731708487,0.017480291839889535,0.00825103419522353
p39121,0.3682573968209195,0.12101192033587156,0.22256876702065748,6.19575112483914e-06,0.005275022682117374,3.612203777204493e-09,0.2779250214650665,0.0033565614072808524,0.0015991109047581997
p39137,0.6341503545102243,0.14018230903124446,0.09438934768241682,5.0347711732532805e-05,0.002632086122271549,3.4073314120010014e-08,0.09853351110766877,0.025094236392983582,0.004967773368143868
p39105,0.3387207558159547,0.19821123134849472,0.12929217084287642,6.880487509732488e-06,0.0030395381892210976,3.5555114437316724e-09,0.323393294910943,0.004848788212626268,0.0024873366368626257
p39049,0.47906568574034547,0.1839944305546829,0.12608592631353588,1.884796378265389e-05,0.0031882715298659726,1.0723665447606997e-08,0.1943507644681837,0.009314405564168925,0.003981657141769133
p39077,0.5408806612844772,0.08252085069811065,0.1811030431215507,2.0080122142922164e-05,0.005056812474260714,1.4237082257252237e-08,0.17830406537706003,0.009931533404813257,0.0021829392805024234
p39173,0.6294584982276946,0.1016968693920412,0.12358047126662947,4.110170387014418e-05,0.003448887089470868,2.91027885086325e-08,0.11816264403347937,0.020233213517735223,0.0033782856662905422
p39147,0.5808291731693318,0.10276725027029146,0.14710025446449693,2.7981482781444856e-05,0.004106910432751633,1.9681072822848164e-08,0.14826510929908368,0.01397110721568978,0.0029321939845005896
p39171,0.6926848400324046,0.1035429078662658,0.08256855709293091,7.676778211448282e-05,0.0022903011121532613,5.4297566255571514e-08,0.07665573667447313,0.03754402659571409,0.004636808546377396
p39159,0.5304405811362011,0.1769700768795786,0.11587032279603275,2.635609427139125e-05,0.0030733816820699804,1.5753802539679826e-08,0.15708950808494396,0.012070362890620552,0.004459394682479048
p39035,0.4712697840944088,0.04828694298394839,0.2747782313896032,1.3400451206621659e-05,0.007593472270442298,9.918326656461899e-09,0.19071846054782998,0.006220757918967231,0.0011189404252668835
p39165,0.4431411608822221,0.3315076537884454,0.060863821491173656,2.967323150198515e-05,0.0014487357933895032,1.4632378091639076e-08,0.1377300069863432,0.017446290502135038,0.007832642692411067
p39045,0.4287124622881053,0.19300314930869378,0.13771015482750582,1.3381482825533926e-05,0.0033333465394038,7.426122218731145e-09,0.22683809926798654,0.007119095381039943,0.0032703034783171984
p39083,0.4872713309363218,0.13027880895361676,0.17681768876751375,1.4844767918411086e-05,0.00471208379841844,9.388963247804467e-09,0.19127375417360007,0.00704287331903463,0.002588605894612796
p39089,0.4580308524877378,0.15617096207793338,0.16013945483128084,1.387857107984069e-05,0.004098437969921523,8.250146954487504e-09,0.2120667127365997,0.006630552151770751,0.0028491409235291863
p39153,0.4372200817006785,0.05884757109361351,0.2564727572489344,9.454887530064017e-06,0.007157182290876275,6.791955525951327e-09,0.2345419040579951,0.004611269960973569,0.001139771967443025
p39149,0.5612162275805406,0.2136518004339419,0.07867949893330124,4.343650108094916e-05,0.002106999953770763,2.5289234722290502e-08,0.11823108004593454,0.019507083775925815,0.006563847486269514
p39103,0.4720146789869653,0.06813776622068218,0.22814167195985638,1.225565042164912e-05,0.006366276840520248,8.756083217149922e-09,0.21786757910711066,0.006014640912472175,0.0014451215658882529
p39053,0.33256909101404303,0.24516843288084603,0.09920813242087483,7.574536596658672e-06,0.002379777470059015,4.120966994458429e-09,0.31164664058598707,0.005930303069507494,0.0030900439011188655
p39031,0.4376701342052365,0.11598515207258324,0.2073191376621477,1.012052529626734e-05,0.0054344432454706045,6.401942674152594e-09,0.226857598904291,0.004791143412554989,0.0019322635704770862
p39175,0.5758803422761581,0.12957653080222897,0.1320374068173012,2.9188013628822204e-05,0.0036553250969335927,1.9572449095324743e-08,0.14080831078790257,0.014406163972990422,0.0036067126604073046
p39107,0.5995996238602928,0.2001202829933548,0.06805127612728798,5.936543321708318e-05,0.0018441313034984759,3.5487860381034305e-08,0.09562085803035533,0.027302486840509853,0.00740193992362332
p01027,0.019486636660241266,0.5413660747590403,0.0015078105662827653,3.164427228492445e-05,5.9648523617484e-05,3.484267054604519e-08,0.38167188792407347,0.024755984347907652,0.031120278103881644
p01091,0.01390784773048213,0.6012875336746923,0.00046833947675046925,7.092631157968402e-05,1.6792906964301023e-05,1.0006086308993104e-07,0.22661065897234875,0.026427863916008293,0.1312099369503109
p01049,0.03758980938061915,0.4789103590413319,0.00298558452388047,3.700960329199665e-05,0.00010172107076956357,3.4889398509702794e-08,0.40256027055584515,0.03775696810106981,0.04005824283379351
p01019,0.029063198028929937,0.47442115382262456,0.0026185794205472166,3.068116282705699e-05,9.495825701186425e-05,2.9791033681003874e-08,0.4315815591931786,0.030052456187118153,0.03213738413672881
p01065,0.02231281824028545,0.6638401121318975,0.000759911949797043,8.626616589093974e-05,2.6231691129000746e-05,1.1012367288563715e-07,0.16941055731770432,0.04060058066085414,0.10296341171876873
p01105,0.01962132665962829,0.6637066489761693,0.0007830539765810671,6.911571175814747e-05,2.8310870199746058e-05,8.874761475149816e-08,0.18666395490414303,0.034068614706804494,0.09505888544710105
p01033,0.07888649703919118,0.5224121751825261,0.0018101128832201008,0.00012956907012372053,5.0322324205164156e-05,1.2336538622200463e-07,0.14423236515910173,0.1174371541314467,0.13504168084479898
p01063,0.024748146465444095,0.6625835303665867,0.0007190795395925848,0.00010554394903799056,2.3873382613108348e-05,1.3461868349208454e-07,0.15472560824144482,0.046700652323284145,0.11039343111331312
p01013,0.008041965729695762,0.5751145663800101,0.00045130173230146375,3.142412301146323e-05,1.9238671021641106e-05,4.5563841707480784e-08,0.32044740127181404,0.01354921757336012,0.08234483895494384
p01081,0.010136956708808912,0.5118551931721641,0.0010299108661616207,1.8494871944613337e-05,4.7462714375984665e-05,2.2017393193602176e-08,0.43619852521873265,0.013079924901641551,0.027633509528777307
p01097,0.003445236272423682,0.4727920734615799,0.00011550995815617408,3.636549952860828e-05,4.626941838979205e-06,7.168205996271111e-08,0.32574745201032207,0.006963364166373393,0.19089530000771718
p01057,0.043687886787366924,0.6167272167665244,0.0012353577065621789,0.00011481228442993727,3.816661007828811e-05,1.2569129065001695e-07,0.15433343137167346,0.07480309016558326,0.10905991261649087
p01017,0.012427235359030472,0.5005319301442857,0.0012425079089959492,2.0357324234237015e-05,5.477181376033349e-05,2.3199096091670633e-08,0.445472543854035,0.01547888905248869,0.024771741344073592
p01125,0.0323275100641425,0.649038571335842,0.0010752027171076358,9.458517272392367e-05,3.5429323279200544e-05,1.1005943359737299e-07,0.17369981153589675,0.05536718156885269,0.08836159822272176
p01131,0.010573439672527453,0.5857828617951537,0.0004486584532056278,4.870637276762584e-05,1.7357787762099662e-05,7.012418979632563e-08,0.27237548462185407,0.01918008555282121,0.1115733356197183
p01095,0.04520397012584108,0.5222666185831549,0.0025945446148869446,5.222037279232999e-05,8.477147400093951e-05,5.028968417086921e-08,0.3248941237974165,0.05047738374810025,0.05442631699412272
p01053,0.0043037233188123495,0.46710117835941634,0.00020856783267844786,2.5641251314201343e-05,8.960858410765092e-06,4.288039807415469e-08,0.4234062073908186,0.007978624657253195,0.0969670534508981
p01083,0.07300128907619605,0.5180819976071384,0.002639513496892109,8.324426724386746e-05,7.693446684166173e-05,7.695392078076232e-08,0.23222950838525436,0.08398263580003702,0.08990479994647584
p01009,0.039749425018405046,0.5610316456597382,0.0019977712926909866,5.8905957036640305e-05,6.66815962989904e-05,6.000445353863254e-08,0.28573517361964557,0.05077322133925896,0.060587115512472124
p01099,0.006928240629033398,0.5255290359014945,0.00029890554537797236,3.8350523696384276e-05,1.1999166296164046e-05,5.981387830556072e-08,0.3377497244523858,0.012929033769894318,0.11651465019794333
p01093,0.05688237395459144,0.5757177459938283,0.001397135947384606,0.00013026364920943083,4.087900824426977e-05,1.3449072149610754e-07,0.1400987672945976,0.09582346027875908,0.12990923938266385
p01085,0.01187841141113447,0.630999370569258,0.0006570977496663853,3.93285175479915e-05,2.6906859089492923e-05,5.3142998106902176e-08,0.2574415234783273,0.019357323260575966,0.07959998501140204
p01037,0.018383239541337002,0.5905860657291024,0.0011733276617090175,3.8537516860418425e-05,4.6085813055549946e-05,4.515347966245764e-08,0.3190003847255994,0.02602103714473005,0.04475127671412644
p01109,0.007356276421291622,0.5743927497440195,0.0005689286109283881,2.161224447596133e-05,2.652268191173127e-05,2.987983096750789e-08,0.35355008321556797,0.011167946825633681,0.05291585037634009
p01119,0.019841005607136693,0.6317538355515637,0.0005335178159860682,0.00010476897696782337,1.7797935875268025e-05,1.4181378112200618e-07,0.17378813800363907,0.038708685615811,0.13525210867923934
p01133,0.054013931560608776,0.575546132025588,0.001708558729821014,9.846861682292145e-05,5.194432255477427e-05,1.0008370213705426e-07,0.18816882320375702,0.07984545551118508,0.10056658594596038
p01121,0.023762516076778716,0.5656384580930466,0.0015499053791220277,4.0371484488174226e-05,5.8234497924218714e-05,4.4190361497724924e-08,0.33806717448753193,0.031218602939522014,0.03966469285122498
p01071,0.048999302325049995,0.47781101170869683,0.003417864698727487,4.413009489333766e-05,0.00010925005170890129,4.0254963065893754e-08,0.3730785133975171,0.04720672061229525,0.04933316685614787
p01003,0.0031319112015596373,0.45431210667262006,0.00012476983001793594,2.7613615204841288e-05,5.250255016660659e-06,5.275985414905151e-08,0.39084387486192956,0.006162215595162207,0.14539220520863497
p01011,0.008467954985766038,0.5582720532369256,0.0007216083111402556,2.0714085147068705e-05,3.354288091377384e-05,2.7007606798967897e-08,0.3779853896020466,0.01213774638010372,0.042360963510350104
p01001,0.015818913291664287,0.6334166768735221,0.000854516273510632,4.4889395386690345e-05,3.3559219723592485e-05,5.693376065779011e-08,0.25562799054550334,0.02492386978645546,0.06927952768047321
p01087,0.010382616995396497,0.560814758211958,0.0008905079494381432,2.266113209841331e-05,4.0157030415044976e-05,2.8238737090646542e-08,0.37453756361533164,0.014402371944220864,0.03890933488240437
p01115,0.03092000703767679,0.5597614444460864,0.0018266142920259213,4.764063864761027e-05,6.47117721295491e-05,4.9972923076476843e-08,0.31961005180016766,0.0394972166750069,0.048272263365336104
p01023,0.011490223524163658,0.5638377758703709,0.00032389039105187243,7.82396190502479e-05,1.1362369416431258e-05,1.1845545592421425e-07,0.22998059500430015,0.02285296499443653,0.1714248297717544
p01043,0.04774756182408563,0.5652102146322041,0.0019942209001068373,7.281520079525704e-05,6.349061844829316e-05,7.323241999967533e-08,0.24667730550823788,0.06304122707910885,0.07519309100459307
p01117,0.026293678978978916,0.6116211308260735,0.0013307364141737891,5.528028048088758e-05,4.793038464841875e-05,6.25717663781967e-08,0.27003632830469537,0.03832185709726627,0.05229299514191649
p01047,0.01450286650489036,0.635870288658461,0.0006481258877806986,5.371576707217445e-05,2.4725906976131763e-05,7.211392428273754e-08,0.22801436666279584,0.02499896162306288,0.09588687687503664
p01107,0.03442764131585541,0.6550314711470075,0.0008827457468898941,0.00012917360795037546,2.773785236718682e-05,1.5389856069744686e-07,0.12609666455196317,0.06468632969565229,0.11871808218375364
p01077,0.08761609040967937,0.5081564162160684,0.0020940134271719576,0.00012105897534073723,5.7616966907170966e-05,1.1200000621256961e-07,0.1560593942289615,0.11824970213188495,0.12764559564397968
p01029,0.02095032249424342,0.48683076245453,0.001969552515037703,2.6426332607226995e-05,7.726874441199708e-05,2.7267332617247757e-08,0.4393429197332485,0.023589773297648012,0.027212947160940453
p01005,0.006118708797830733,0.5122671034972638,0.0006083517033263021,1.4742570534107871e-05,3.0416690571159672e-05,1.9633763663964536e-08,0.43854587892693175,0.008593222067963906,0.033821556111814643
p01061,0.0036621808882443038,0.4899723883495469,0.0003018687502944052,1.3354913768024111e-05,1.5409852755073743e-05,2.066158125146215e-08,0.4532155921028108,0.005786451635258089,0.047032732845741214
p01045,0.00500184308348351,0.5469606355101627,0.00045183086596591233,1.5054437312655786e-05,2.2982967889206423e-05,2.173916297493181e-08,0.3965141849838119,0.007500607190067322,0.043532839222143765
p01123,0.014598608748035117,0.5483493893941448,0.0011778110451052385,2.7371643400460604e-05,4.942638543102681e-05,3.1887648985751064e-08,0.38220357906850366,0.01942906023337831,0.034164721594352424
p01025,0.007913285241815114,0.5254165749473394,0.00027798502440990933,5.0904182706787944e-05,1.05140154846214e-05,8.01391969002141e-08,0.30340881280047194,0.015336586423047268,0.14758525722552807
p01069,0.003542687617655778,0.506001660709827,0.0003670373566662093,1.06397351774334e-05,2.013723327735236e-05,1.5810533569166398e-08,0.44949287740031424,0.0052302207072192726,0.035334723429329175
p01129,0.00627620851297568,0.49453652422919603,0.0001944600177014332,5.2182641246774006e-05,7.273176121825571e-06,8.883305731745686e-08,0.30108713763457134,0.012568261143073713,0.1852778638120558
p01089,0.06184967347316453,0.5097152625310715,0.0029666393674754516,6.377501086112816e-05,9.014765508213195e-05,5.883502029917149e-08,0.2897653239493085,0.0657460368508399,0.06980308232717657
p01041,0.007574692136682587,0.5824768807118395,0.0004980635957721153,2.6014204205155005e-05,2.2277800922463683e-05,3.7108119698431775e-08,0.32959720970712403,0.012157988904283637,0.06764683583105092
p01015,0.02589746976868842,0.5143317676350021,0.0020280563121421263,3.3946615535833976e-05,7.553367904666002e-05,3.4871143840123366e-08,0.3925914314360154,0.030082239594652165,0.034959520087773484
p01079,0.0667335629981252,0.5441361495872418,0.002063775140315729,9.849646123042259e-05,6.054028320329257e-05,9.502441347154681e-08,0.19414703500625913,0.09006351000999238,0.10269683548921864
p01103,0.0575243833200451,0.5421526451308663,0.002342403734666062,7.491246277983476e-05,7.190938556870533e-05,7.21968973843397e-08,0.2491688716355501,0.07055992879985792,0.07810487333376856
p01075,0.046805944418259235,0.6096817451918383,0.0011060198203998299,0.0001403238795061093,3.30350831111411e-05,1.5404341970642623e-07,0.12495445596668393,0.08548678803676144,0.1317915335600202
p01113,0.007692913474119849,0.5050581682417588,0.0008488852313820507,1.50146072953578e-05,4.168164329339976e-05,1.8589525584811347e-08,0.4492197072591337,0.010065222348723202,0.027058388604768054
p01059,0.06789499448965648,0.5458475932075821,0.0016077838741075504,0.0001302291811706221,4.5750934541420535e-05,1.2854050165542494e-07,0.1420082543812485,0.10774284158951722,0.13472242380167437
p01035,0.005898488399033355,0.517510589013246,0.00029805058058621887,2.9420467820436882e-05,1.2663030831012077e-05,4.60209992784619e-08,0.3712205267181006,0.010560148726457367,0.09447006704292579
p01051,0.01413660519646822,0.5931871410025603,0.0009629400360541932,3.289428729033359e-05,3.9866405376626e-05,4.0445210261125286e-08,0.32206915934426944,0.02049491143616037,0.04907644184661019
p01073,0.033768204124736766,0.6070984471557719,0.0014746478512114032,6.797413904269078e-05,5.0089708030555166e-05,7.426218840056907e-08,0.24237252121709055,0.049452866807785836,0.06571517473414197
p01127,0.043154564174567686,0.6033694648831196,0.0014914672762837908,9.025929069795145e-05,4.7418195710948416e-05,9.623627836776654e-08,0.197081557549662,0.06628107929807575,0.08848409309560387
p01111,0.01624846878710139,0.4958754961946977,0.001572768014602105,2.342339393249708e-05,6.541050356625183e-05,2.537963580066893e-08,0.4434116761701268,0.019333116039157733,0.02346961551717955
p01101,0.011138413203623096,0.6082983016240718,0.0007504305373093669,3.063110897582738e-05,3.221668493591819e-05,4.0083645663907004e-08,0.30387978975350693,0.016917394816250368,0.05895278218768094
p01007,0.024748265008553694,0.6503752936747681,0.0010241169238303634,6.970015246373249e-05,3.620648243501916e-05,8.369132433283687e-08,0.2115449578981914,0.04046033070110789,0.07174104546732561
p01055,0.03346410680136347,0.519865252001584,0.0023001208300585147,4.133631341376326e-05,8.064726366233613e-05,4.119835593518591e-08,0.3630974007393027,0.038173453925188505,0.04297764092707078
p01021,0.02011470440392172,0.6300421608903856,0.0010233396832677849,5.160005604283119e-05,3.844228407886167e-05,6.243360858885737e-08,0.2552530017342005,0.03110791873400556,0.06236876978048853
p01031,0.005193295918551853,0.5391628026276654,0.00039831407834176014,1.7910198962787797e-05,1.9276897529646876e-05,2.6531078250329278e-08,0.3930254475987467,0.008182280246903803,0.054000645902219875
p01039,0.004677757113203811,0.5047248409444036,0.00029744349080408736,2.0129863126310025e-05,1.3762699632639381e-05,3.146157182823554e-08,0.4147179981471651,0.007891797183392932,0.06765623909669966
p01067,0.004515788095967495,0.5045599094884081,0.0004811902395845395,1.1772139153479943e-05,2.5618569759146615e-05,1.645453710912442e-08,0.45207017762571916,0.006426515424111944,0.03190901196275904
p13189,0.017062557663796662,0.16298795224719143,0.0053291566561732935,7.653436430299468e-06,0.0003714096029962181,7.500366352881521e-09,0.7976706767989158,0.008226339886557795,0.008344246207572268
p13025,0.003069618453500244,0.1342856955624992,0.0010404869159570283,3.0728914057108723e-06,0.00010583535182065974,3.8778268349994786e-09,0.8506791253834592,0.002373787765066457,0.008442373798464617
p13171,0.011851382744745136,0.3326320438876884,0.0023402932225726745,1.3447664720579016e-05,0.00012322085455550254,1.4407680857222553e-08,0.6260357072254984,0.011979580617560928,0.015024309374977396
p13115,0.027568821280522043,0.4252066215218189,0.0032177766647741033,2.6017254496925448e-05,0.00012118427071737991,2.480018962347568e-08,0.4891911711750901,0.026556701309779034,0.02811168172261184
p13273,0.005035413470273605,0.388128605102056,0.0007877636052538452,9.628523795480671e-06,4.633753093004907e-05,1.2449981494486479e-08,0.577700111131211,0.006352374825636215,0.02193975336086234
p13063,0.01672353051409243,0.34451372633605176,0.0030045427150887025,1.661782016216394e-05,0.00014282198563255456,1.6913055706558553e-08,0.6025278861471451,0.01580600822852926,0.017264849340242226
p13073,0.017998952262238722,0.15571170528146686,0.005780874077864178,6.952365833791682e-06,0.00042049035865166054,6.738290413139693e-09,0.8047666092078958,0.00765317185714665,0.00766123785061202
p13193,0.006878862012650742,0.36107002629021184,0.0013656202504897658,9.918105540975946e-06,8.029477275377399e-05,1.1632715780558297e-08,0.606215173442721,0.007775544417786917,0.01660454907512937
p13049,0.002210802100294607,0.1449106945763921,0.0007389573683613665,2.843713001097534e-06,7.542311733216997e-05,3.81306173799125e-09,0.8402300989935915,0.0020182822688656825,0.0098128940490996
p13233,0.023393362194414558,0.43328185676619707,0.002730502849932113,2.4190841558483135e-05,0.00010709367578453625,2.3765486551163006e-08,0.4916329344536716,0.023607440072074028,0.02522259538088089
p13089,0.02001619342672962,0.32074818738197525,0.0037587582124084776,1.689996472585972e-05,0.0001767233000446868,1.6688136194198612e-08,0.6205634301400591,0.01684825220462009,0.017871538681300692
p13227,0.03102205316072791,0.3665947835098291,0.005130930900293199,2.0229602792106404e-05,0.00020891179027351386,1.8599973411140987e-08,0.5513957117104125,0.0228405580778276,0.022786802647870714
p13119,0.0269930417653667,0.29259207794925324,0.007480021911365649,1.1643091091160248e-05,0.0003856834529173516,1.057905622372788e-08,0.6453843106218535,0.013871372824495404,0.013281837804600837
p13265,0.01739965755799866,0.19088296423745155,0.0051605257786425,9.366950646006347e-06,0.00032491670122392644,9.179475184961147e-09,0.7661061955464876,0.009945377125893896,0.010170986922180702
p13045,0.01770901076684918,0.4363195782575718,0.002158308749067419,2.0909623118789066e-05,9.111656373902128e-05,2.157553840967113e-08,0.503106128243248,0.019012420790920512,0.02158250542994684
p13075,0.002995191892649766,0.26930214226965776,0.0007169107061616497,5.488610573339532e-06,5.419966977323506e-05,7.417600257255124e-09,0.7066298349116656,0.0036117667940480506,0.01668445772787036
p13279,0.005999138186579721,0.17223450180883412,0.001943208494849326,4.805984646412197e-06,0.00016639657739583326,5.474594586200391e-09,0.8070695194826312,0.004178266230022258,0.00840415776044656
p13181,0.020971017401248425,0.18424987625379258,0.006539115752186311,7.859983529263903e-06,0.0004387179770136314,7.45648336398749e-09,0.7701032451367782,0.008907439247073635,0.008782720791894726
p13145,0.009726222924799667,0.4483720293251623,0.0012541834943877086,1.5031595250573537e-05,6.078062682013988e-05,1.7268983483427953e-08,0.5083303212615704,0.011621797662826623,0.020619615840198956
p13251,0.010096203235045852,0.11639262344028029,0.0035631486411945895,4.169166620266996e-06,0.0003369946938908109,4.325388045624136e-09,0.860057929798395,0.004196729997430128,0.00535219670175517
p13297,0.02012615040535585,0.2640145158620937,0.004624193217602763,1.4146246173087892e-05,0.00023708000576449137,1.3799845700113984e-08,0.6810380656958704,0.01467923669130315,0.01526659807599072
p13129,0.03302620992780271,0.3720019468956681,0.004564274875373445,2.488018910363586e-05,0.00017384623875358303,2.2945249484804265e-08,0.5348448918307406,0.02749158362867185,0.027872343468636582
p13147,0.028028944953802044,0.26604868580864366,0.008039904605869787,1.0415509670532293e-05,0.00044004840520600066,9.445032714744031e-09,0.6730205020381043,0.012510892941744275,0.011900596291926711
p13293,0.010344826050089273,0.3614559312761857,0.0018773022845130322,1.3249642496080264e-05,9.866818805999276e-05,1.4626040615883229e-08,0.5983454523944444,0.011235681466638291,0.016628874071532723
p13013,0.022601831085526543,0.2812066606266426,0.00524645695363842,1.426448057289428e-05,0.00026151522986407773,1.3592497991102587e-08,0.6594701948344946,0.015470397168814891,0.01572866602794784
p13183,0.004716022623444148,0.12389368894457864,0.0016383305531091018,3.2990557806675903e-06,0.00016682402877015598,3.851730126116403e-09,0.8600405935679544,0.002828525791848834,0.006712711582783929
p13223,0.021599772768988293,0.3955744589925749,0.0030734222565128176,2.161841529270772e-05,0.0001276735981508339,2.1289230262942234e-08,0.5357172628768189,0.021245025948674865,0.0226407438537564
p13079,0.008858636620778912,0.3359095150450765,0.0018591422607649377,1.1146690719046625e-05,0.0001055571907608237,1.2448271829003441e-08,0.6284807823894404,0.00941347622887586,0.015361731125311858
p13291,0.034116421104015915,0.40951065892601873,0.006971188625969546,1.5565211197487034e-05,0.0002888337721270193,1.3697287945326797e-08,0.5119873149111712,0.019197765841155387,0.017912237911056762
p13137,0.03012553991906777,0.34412456817898374,0.007697465423795961,1.3227816811660229e-05,0.0003583509656313445,1.178583390808713e-08,0.586348941645982,0.016144480351039422,0.01518741391285426
p13319,0.00940119049579593,0.23996190992255437,0.002648526182778403,8.483975997941166e-06,0.00017408648486483524,9.13770074910348e-09,0.7290725198667956,0.00773178968437124,0.011001484249141139
p13199,0.012020577834515985,0.4036728364202113,0.0017788356143303584,1.5837612843902868e-05,8.580399337300437e-05,1.7332926785309147e-08,0.5510698463476329,0.013376762287191243,0.017979482556974524
p13053,0.007146207315725447,0.4586109460169732,0.0009658770100577817,1.2296126937539477e-05,5.009942170871844e-05,1.485532998742802e-08,0.5031950495701137,0.008828089540091668,0.021191420143061867
p13019,0.0031552195532756015,0.24436764021174395,0.0008374961077436244,5.340808723870709e-06,6.500961287201239e-05,7.031080612287742e-09,0.7328698848584142,0.0036892861475184835,0.015010115668627531
p13113,0.01506845407679563,0.3661893648443162,0.002571577037879377,1.6756640897026473e-05,0.00012167392593676778,1.738519516006017e-08,0.5832928400519563,0.015432586520305464,0.01730672951671804
p13141,0.01367905649395605,0.2026202127914747,0.0040284170877941455,9.199852885169864e-06,0.0002576610256951725,9.339635069504439e-09,0.7606176720973651,0.00914341745847984,0.009644353852714775
p13277,0.003722814899611813,0.27701190131308945,0.0008766459617382627,6.36400204866892e-06,6.300498743500755e-05,8.276515321632693e-09,0.6976060299059532,0.004402387192964853,0.016310843460643456
p13143,0.020489858734507167,0.4448828946430205,0.0023309891941965173,2.300541536917568e-05,9.381167997202996e-05,2.31942059027641e-08,0.48671869152004726,0.02155619620253119,0.023904529416150334
p13061,0.004484103499145282,0.4693089013132335,0.0005395705857577845,1.0425533275726284e-05,2.9541130695195237e-05,1.4137166954450748e-08,0.49314629212205285,0.006120613450463827,0.026360538228209003
p13015,0.027133751326736007,0.3793040192028915,0.0038834442500667084,2.3185752179210772e-05,0.00015466192262811302,2.199979784099534e-08,0.5399911837526865,0.024185174686281535,0.025324557106732565
p13139,0.026673288812440504,0.33098728774440617,0.005914981686571209,1.4912766223071947e-05,0.00027478737729271825,1.3765881708948583e-08,0.6022510267173145,0.017060801517671424,0.016822899612198912
p13283,0.0072534892289541275,0.19298682893428049,0.0022805857812192008,5.797924832750994e-06,0.00017929752597487013,6.432111564600281e-09,0.7831053400493552,0.005174805964187321,0.009013848159084568
p13037,0.004219688188087298,0.4211543034067753,0.0005973720615860459,9.1927292004899e-06,3.501913295600973e-05,1.2438022671236461e-08,0.5446780346412684,0.005574229935010665,0.023732147467093193
p13099,0.0036640333006782533,0.4551725739288954,0.00045370190285167394,9.233387005621129e-06,2.6002402650421268e-05,1.307432036058944e-08,0.5085755983856077,0.005092921774185935,0.027005921843804626
p13043,0.007595482989582585,0.15166860279013658,0.0025295688062487876,4.664535913678338e-06,0.00022258482753715274,5.096910384475131e-09,0.8265544350545311,0.004302497781507478,0.007122158117632247
